timestamp,mode,sync_score,battery_soc_error,battery_soc_percent,battery_power_kw,battery_energy_kwh,pv_power_kw,generator_power_kw,generator_state,total_load_kw,critical_load_kw,shed_load_kw,optimal_battery_power,optimal_generator_should_run,optimal_load_shed,data_available
2025-02-01 04:30:00,simulation,0.9701978950935541,0.11050697083000927,15.0,0.7293460074780924,82.37540339038917,0.0,0.0,OFF,252.96098451484974,252.96098451484974,-8.699085213868585,0.7293460074780924,False,160.72934600747809,False
2025-02-01 12:50:00,simulation,0.9836907782405104,0.003471692057093634,15.0,0.022913167576810167,82.49608566720563,0.0,0.0,OFF,243.85111314657095,243.85111314657095,14.49998939401408,0.022913167576810167,False,30.199202482466667,False
2025-02-01 21:15:00,simulation,0.9940901767728075,0.06862663684355574,15.01336413454322,-0.4529358031674562,82.5735027399877,0.0,0.0,OFF,245.3160742588213,245.3160742588213,-2.5198803634004037,-0.4529358031674562,False,419.54706419683254,False
2025-02-02 05:45:00,simulation,0.986228248845683,0.07136035530157159,15.0,0.1769673850395499,82.4697680717224,0.0,0.0,OFF,252.19441089373416,252.19441089373416,-3.2392243208281855,0.1769673850395499,False,260.1769673850396,False
2025-02-02 14:20:00,simulation,0.9806313341158837,0.012144961129111564,15.0,0.08015674345213242,82.48630655632692,0.0,0.0,OFF,255.8197521090276,255.8197521090276,-9.919630361610757,0.08015674345213242,False,139.72824893827246,False
2025-02-02 23:00:00,simulation,0.9852623760064266,0.08112725420151357,15.015798465291871,-0.5354398777299778,82.5868915591053,0.0,0.0,OFF,259.629068788028,259.629068788028,0.021527929503861287,-0.5354398777299778,False,239.46456012227003,False
2025-02-03 07:45:00,simulation,0.9913762758418156,0.10322450158184537,15.0,0.3337154740190016,82.44299027318841,0.0,0.0,OFF,262.08478134460387,262.08478134460387,-3.9539605882126807,0.3337154740190016,False,184.43343270171084,False
2025-02-03 16:35:00,simulation,0.9802668417922273,0.03234802428890049,15.0,0.2134969603067276,82.46352760261428,0.0,0.0,OFF,261.0806042806695,261.0806042806695,7.150589476006587,0.2134969603067276,False,349.2453003014707,False
2025-02-04 01:30:00,simulation,0.9776622999782844,0.04666874460104076,15.0,0.3080137143668651,82.44738099046234,0.0,0.0,OFF,264.3734153700692,264.3734153700692,-10.116461168624397,0.3080137143668651,False,160.30801371436687,False
2025-02-04 10:30:00,simulation,0.99565385724807,0.09320636481336209,15.0,0.6151620077682054,82.39490982367295,0.0,0.0,OFF,263.97558566097865,263.97558566097865,0.1918669892920093,0.6151620077682054,False,189.43644645757803,False
